Pub_year,Title,DOI,subject,top5_keywords
1922.0,the internal secretion of the pancreas,https://doi.org/10.5555/uri:pii:S0022214322903841,Medicine,pancreas secretion internal
1922.0,pancreatic extracts in the treatment of diabetes mellitus,,Medicine,mellitus diabetes pancreatic extracts treatment
1919.0,uber die atmung der froschmuskulatur,https://doi.org/10.1007/BF01722140,Medicine,froschmuskulatur atmung die uber der
1910.0,a new mathematical treatment of changes of ionic concentration in muscle and nerve under the action of electric currents with a theory as to their mode of excitation,https://doi.org/10.1113/jphysiol.1910.sp001366,Medicine,ionic mathematical mode currents excitation muscle concentration electric changes treatment
1913.0,the combinations of haemoglobin with oxygen and with carbon monoxide i,https://doi.org/10.1042/bj0070471,Medicine,monoxide haemoglobin combinations oxygen carbon
1919.0,the rate of diffusion of gases through animal tissues with some remarks on the coefficient of invasion,https://doi.org/10.1113/jphysiol.1919.sp001838,Medicine,invasion remarks coefficient gases animal diffusion tissues rate
1913.0,the regulation of respiration and circulation during the initial stages of muscular work,https://doi.org/10.1113/jphysiol.1913.sp001616,Medicine,muscular stages respiration circulation initial regulation work
1919.0,the supply of oxygen to the tissues and the regulation of the capillary circulation,https://doi.org/10.1113/jphysiol.1919.sp001844,Medicine,capillary supply circulation regulation oxygen tissues
1919.0,the number and distribution of capillaries in muscles with calculations of the oxygen pressure head necessary for supplying the tissue,https://doi.org/10.1113/jphysiol.1919.sp001839,Medicine,supplying capillaries head muscles calculations oxygen necessary tissue pressure distribution
1902.0,the anaphylactic effect of certain venoms,,Medicine,venoms anaphylactic certain effect
1902.0,the anaphylactic effects of the actinotoxin on the arterial pressure,,Medicine,actinotoxin arterial anaphylactic pressure effects
1902.0,the physiological effects of the poison of fisher strands and tentacles of coelenterata (hypnotoxin),,Medicine,hypnotoxin coelenterata tentacles fisher poison strands physiological effects
1906.0,results of the biterminal transplantation of veins,https://doi.org/10.1097/00000441-190609000-00006,Medicine,veins biterminal transplantation results
1910.0,viii on the experimental surgery of the thoracic aorta and heart,https://doi.org/10.1097/00000658-191007000-00009,Medicine,thoracic surgery heart aorta viii experimental
1907.0,the surgery of blood vessels etc,,Medicine,etc surgery vessels blood
1973.0,ordering metastability and phase transitions in two dimensional systems,https://doi.org/10.1088/0022-3719/6/7/010,Physics,transition order type model discussed phase displays definition singularities superconductor
1973.0,ordering metastability and phase transitions in two dimensional systems,https://doi.org/10.1088/0022-3719/6/7/010,Physics,transition order type model discussed phase displays definition singularities superconductor
1994.0,candela class high brightness ingan algan double heterostructure blue light emitting diodes,https://doi.org/10.1063/1.111832,Physics,leds dh ingan blue luminous layer intensity electroluminescence algan 1500
1996.0,a schrodinger cat superposition state of an atom,https://doi.org/10.1126/science.272.5265.1131,Physics,quantum superposition ion cat laser states state allowing mesoscopic 9be
1998.0,discovery of a supernova explosion at half the age of the universe,https://doi.org/10.1038/34124,Physics,supernovae expansion distant universe changes rate brightnesses redshifts nearby ia
1998.0,observational evidence from supernovae for an accelerating universe and a cosmological constant,https://doi.org/10.1086/300499,Physics,supernovae ia redshift luminosity estimate universe dynamical 16 age sample
1998.0,observational evidence from supernovae for an accelerating universe and a cosmological constant,https://doi.org/10.1086/300499,Physics,supernovae ia redshift luminosity estimate universe dynamical 16 age sample
2004.0,electric field effect in atomically thin carbon films,https://doi.org/10.1126/science.1102896,Physics,square films per 10 ambipolar semimetal monocrystalline graphitic nonetheless conductance
2004.0,electric field effect in atomically thin carbon films,https://doi.org/10.1126/science.1102896,Physics,square films per 10 ambipolar semimetal monocrystalline graphitic nonetheless conductance
1966.0,dielectric fibre surface waveguides for optical frequencies,https://doi.org/10.1049/piee.1966.0189,Physics,dielectric loss waveguide fibre discussed capacity mode information optical purposes
1970.0,charge coupled semiconductor devices,https://doi.org/10.1002/j.1538-7305.1970.tb01790.x,Physics,charge device capacitor semiconductor moving potential surface minority si creating
1970.0,charge coupled semiconductor devices,https://doi.org/10.1002/j.1538-7305.1970.tb01790.x,Physics,charge device capacitor semiconductor moving potential surface minority si creating
1990.0,a preliminary measurement of the cosmic microwave background spectrum by the cosmic background explorer cobe satellite,https://doi.org/10.1086/185717,Physics,blackbody spectrum cm background 20 data pole 735 firas satellite
1992.0,cobe differential microwave radiometers preliminary systematic error analysis,https://doi.org/10.1086/172033,Physics,dmr micro less rms maps data raw sky uncertainties squared
2000.0,carrier envelope phase control of femtosecond mode locked lasers and direct optical frequency synthesis,https://doi.org/10.1126/science.288.5466.635,Physics,laser pulse envelope phase stabilization absolute carrier emitted frequency stabilized
2002.0,quantum phase transition from a superfluid to a mott insulator in a gas of ultracold atoms,https://doi.org/10.1038/415039a,Physics,phase lattice fluctuations transition coherence quantum induce superfluid across system
2002.0,collapse and revival of the matter wave field of a bose einstein condensate,https://doi.org/10.1038/nature00968,Physics,wave matter condensate field bose einstein superposition quantized lattice phases
1974.0,the spin dynamics of an anisotropic fermi supefluid 3he,https://doi.org/10.1016/0003-4916(74)90277-2,Physics,resonance transverse configuration spin nature longitudinal predictions fermi equations occurring
1995.0,observation of bose einstein condensation in a dilute atomic vapor,https://doi.org/10.1126/science.269.5221.198,Physics,velocity peak fraction distribution broad condensate bose appeared einstein thermal
1995.0,observation of bose einstein condensation in a dilute atomic vapor,https://doi.org/10.1126/science.269.5221.198,Physics,velocity peak fraction distribution broad condensate bose appeared einstein thermal
1994.0,low threshold large to injection laser emission from inga as quantum dots,https://doi.org/10.1049/el:19940939,Physics,sub dots laser inga ga pseudomorphic stripe mesa diodes threshold
1972.0,regularization and renormalization of gauge fields,https://doi.org/10.1016/0550-3213(72)90279-9,Physics,theories procedure well adler transparent identities ward yang causality jackiw
1972.0,regularization and renormalization of gauge fields,https://doi.org/10.1016/0550-3213(72)90279-9,Physics,theories procedure well adler transparent identities ward yang causality jackiw
1975.0,discovery of a pulsar in a binary system,https://doi.org/10.1086/181708,Physics,pulsar mass binary compact companion solar unseen astrophysics projected intervals
1975.0,discovery of a pulsar in a binary system,https://doi.org/10.1086/181708,Physics,pulsar mass binary compact companion solar unseen astrophysics projected intervals
1974.0,coil stretch transition of dilute flexible polymers under ultrahigh velocity gradients,https://doi.org/10.1063/1.1681018,Physics,transition coil flow case velocity order shear exceptional discontinuous stretch
1983.0,experimental observation of lepton pairs of invariant mass around 95 gev c2 at the cern sps collider,https://doi.org/10.1016/0370-2693(83)90188-0,Physics,mediator electroweak z0 muon 95 positron c2 fit pair gev
1983.0,experimental observation of isolated large transverse energy electrons with associated missing energy at sqrt s 540 gev,https://doi.org/10.1016/0370-2693(83)91177-2,Physics,searches events large well unified sps cern antiproton collider fits
1983.0,experimental observation of isolated large transverse energy electrons with associated missing energy at sqrt s 540 gev,https://doi.org/10.1016/0370-2693(83)91177-2,Physics,searches events large well unified sps cern antiproton collider fits
1983.0,experimental observation of lepton pairs of invariant mass around 95 gev c2 at the cern sps collider,https://doi.org/10.1016/0370-2693(83)90188-0,Physics,mediator electroweak z0 muon 95 positron c2 fit pair gev
1931.0,the maximum mass of ideal white dwarfs,https://doi.org/10.1086/143324,Physics,mass built ideal electrongas degenerate aunique star spheres arelativislically thepolytropic
1961.0,partial symmetries of weak interactions,https://doi.org/10.1016/0029-5582(61)90469-2,Physics,leptons vector bosons interactions weak triplet photon partially quantities additional
1938.0,viscosity of liquid helium below the  point,https://doi.org/10.1038/141074a0,Physics,helium viscosity point abnormally explanation compared liquid factor ii made
1965.0,a measurement of excess antenna temperature at 4080 mc s,https://doi.org/10.1086/148307,Physics,temperature 1965 crawford noise excess commentary unpolarized 4080 peebles dicke
1965.0,a measurement of excess antenna temperature at 4080 mc s,https://doi.org/10.1086/148307,Physics,temperature 1965 crawford noise excess commentary unpolarized 4080 peebles dicke
1949.0,the basis of the electron theory of metals with special reference to the transition metals,https://doi.org/10.1088/0370-1298/62/7/303,Physics,nickel zone shown platinum metals magnets incomplete heitler approximations collective
1968.0,observation of a rapidly pulsating radio source,https://doi.org/10.1038/217709a0,Physics,stars radio neutron oscillations sources associated pulsars saw curious magnetized
1961.0,tunneling through thin insulating layers,https://doi.org/10.1063/1.1735973,Physics,tunneling calculated film films voltages oxide thin vacuum resistance value
1948.0,a new microscopic principle,https://doi.org/10.1038/161777a0,Physics,improvement aberration correction spherical limit resolution electron task prospects objectives
1949.0,microscopy by reconstructed wave fronts,https://doi.org/10.1098/rspa.1949.0075,Physics,coherent wave twin image background original object will objects diffraction
1942.0,existence of electromagnetic hydrodynamic waves,https://doi.org/10.1038/150405d0,Physics,liquid currents motion magnetic field attracted hydro know dynamic attention
1955.0,observation of antiprotons,https://doi.org/10.2172/915069,Physics,copy california berkeley university ext info tech borrowed loan retention
1955.0,observation of antiprotons,https://doi.org/10.2172/915069,Physics,copy california berkeley university ext info tech borrowed loan retention
1937.0,coherent visible radiation of fast electrons passing through matter,https://doi.org/10.1007/978-3-642-74626-0_2,Physics,electrons peculiar bombarded radiation discovered phenomenon fast direction visible intensity
1947.0,surface states and rectification at a metal semi conductor contact,https://doi.org/10.1007/978-94-009-0657-0_7,Physics,surface semi conductor charge metal states independent band rectification net
1949.0,the theory of p n junctions in semiconductors and p n junction transistors,https://doi.org/10.1002/j.1538-7305.1949.tb03645.x,Physics,type junction junctions hole across material may lifetime mechanically admittance
1932.0,experiments with high velocity positive ions ii the disintegration of elements by high velocity protons,https://doi.org/10.1098/rspa.1932.0133,Physics,protons particles disintegration experiments volts energies elements 000 show process
1932.0,experiments with high velocity positive ions ii the disintegration of elements by high velocity protons,https://doi.org/10.1098/rspa.1932.0133,Physics,protons particles disintegration experiments volts energies elements 000 show process
1947.0,processes involving charged mesons,https://doi.org/10.1038/159694a0,Physics,mesons meson slow nuclei produce particles mass experiments present continuing
1939.0,mass and mean life time of the meson,https://doi.org/10.1038/143761a0,Physics,mesotron life mu decay time proper mean equivalent charge value
1932.0,further investigations with a wilson chamber ii the range and velocity of recoil atoms,https://doi.org/10.1098/rspa.1932.0013,Physics,sin angle collision nucleus alpha velocity particle mass described paper
1933.0,some photographs of the tracks of penetrating radiation,https://doi.org/10.1098/rspa.1933.0048,Physics,photographs counters cm chamber method track cloud will expansions arranged
1925.0,on some direct evidence for downward atmospheric reflection of electric rays,https://doi.org/10.1098/rspa.1925.0149,Physics,layer barfield rose smith heaviside waves wireless experiments existence sought
1925.0,local reflection of wireless waves from the upper atmosphere,https://doi.org/10.1038/115333a0,Physics,day signals signal case intensity variations constant value stations cambridge
1927.0,diffraction of cathode rays by a thin film,https://doi.org/10.1038/119890a0,Physics,rings rays plate intensity film obvious points cm formed curves
1932.0,possible existence of a neutron,https://doi.org/10.1038/129312a0,Physics,beryllium window joliot radiation ionisation cm effect energy bothe curie
1928.0,the quantum theory of the electron,https://doi.org/10.1098/rspa.1928.0023,Physics,electron mechanics model point duplexity charge quantum phenomena incompleteness relativity
1928.0,a new type of secondary radiation,https://doi.org/10.1038/121501c0,Physics,scattered compton normal molecules case scattering raman effect corresponds modified
1924.0,xxxv a tentative theory of light quanta,https://doi.org/10.1080/14786442408634378,Physics,light lorentz transf extraordinarily mathematically assumed quanta einstein essentially mass
1923.0,cxvii the total reflexion of x rays,https://doi.org/10.1080/14786442308634208,Physics,1131 1121 270 1923 cxvii reflexion 45 journal pp science
1911.0,on a method of making visible the paths of ionising particles through a gas,https://doi.org/10.1098/rspa.1911.0041,Physics,ions trails ionising expansion gas water necessary formed upon particles
1910.0,the isolation of an ion a precision measurement of its charge and the correction of stokes s law,https://doi.org/10.1126/science.32.822.436,Physics,charge deduced preceding elementary charged electrical made swarms eliminated inhered
1910.0,a new modification of the cloud method of measuring the elementary electrical charge and the most probable value of that charge,https://doi.org/10.1080/14786440208636795,Physics,charge 209 1910 228 xxii probable cloud elementary 110 modification
1913.0,lxxiii on the constitution of atoms and molecules,https://doi.org/10.1080/14786441308635031,Physics,875 857 155 lxxiii 1913 26 pp science journal magazine
1913.0,i on the constitution of atoms and molecules,https://doi.org/10.1080/14786441308634955,Physics,151 1913 26 pp journal science magazine philosophical edinburgh dublin
1913.0,ii on the theory of the decrease of velocity of moving electrified particles on passing through matter,https://doi.org/10.1080/14786440108634305,Physics,145 electrified 31 passing decrease 1913 moving edinburgh pp science
2009.0,xxxvii on the constitution of atoms and molecules,https://doi.org/10.1080/14786441308634993,Physics,502 476 153 xxxvii 1913 26 pp science journal magazine
1905.0,uber einen die erzeugung und verwandlung des lichtes betreffenden heuristischen gesichtspunkt,https://doi.org/10.1002/andp.19053220607,Physics,la de del en ciencias facultad universidad exactas plata nacional
1905.0,zur elektrodynamik bewegter korper,https://doi.org/10.1002/andp.19053221004,Physics,der leiter sich zu die und magnet magneten von den
1901.0,Ueber das Gesetz der Energieverteilung im Normalspectrum,https://doi.org/10.1002/andp.19013090310,Physics,von und der aus das gesetz energieverteilung elektromagnetischen besitzt gultigkeit
1906.0,polarisation in secondary rontgen radiation,https://doi.org/10.1098/rspa.1906.0021,Physics,secondary radiation polarisation beam tertiary polarised proceeding metals produce intensity
1913.0,the reflection of x rays by crystals,https://doi.org/10.1098/rspa.1913.0040,Physics,ionisation chamber rays pencil reflection balance reflected planes axis make
1913.0,the structure of some crystals as indicated by their diffraction of x rays,https://doi.org/10.1098/rspa.1913.0083,Physics,laue point crystal wave cube zincblende supposed lengths arranged need
1913.0,the reflection of x rays by crystals,https://doi.org/10.1098/rspa.1913.0040,Physics,ionisation chamber rays pencil reflection balance reflected planes axis make
1991.0,a molecular shuttle,https://doi.org/10.1021/ja00013a096,Chemistry,molecular information bottom nanotechnology toward shuttle assemblies intricate look transmit
1999.0,light driven monodirectional molecular rotor,https://doi.org/10.1038/43646,Chemistry,rotation carbon chiral steps molecular helicity rotary monodirectional light around
1989.0,dna mismatch correction in a defined system,https://doi.org/10.1126/science.2665076,Chemistry,dna strand directed base process proteins single reaction specific muth
1974.0,an n glycosidase from escherichia coli that releases free uracil from dna containing deaminated cytosine residues,https://doi.org/10.1073/pnas.71.9.3649,Chemistry,abstract
1983.0,a novel repair enzyme uvrabc excision nuclease of escherichia coli cuts a dna strand on both sides of the damaged region,https://doi.org/10.1016/0092-8674(83)90354-9,Chemistry,uv damaged enzyme dimers pyrimidine side cuts uvrabc nuclease phosphodiester
2000.0,single photons on demand from a single molecule at room temperature,https://doi.org/10.1038/35035032,Chemistry,photons single classical triggered source quantum deterministic cryptography photon sources
1991.0,breaking the diffraction barrier optical microscopy on a nanometric scale,https://doi.org/10.1126/science.251.5000.1468,Chemistry,lambda near approximately field resolution microscopy optical 10 proximity poised
1992.0,near field optics microscopy spectroscopy and surface modification beyond the diffraction limit,https://doi.org/10.1126/science.257.5067.189,Chemistry,versatility optical field probe imaging features near technique many noninvasiveness
1993.0,single molecules observed by near field scanning optical microscopy,https://doi.org/10.1126/science.262.5138.1422,Chemistry,field molecules near molecular carbocyanine repeatedly 005 hz imaged aperture
1975.0,computer simulation of protein folding,https://doi.org/10.1038/253694a0,Chemistry,conformation protein succeeds minimisation thermalisation simulate trypsin renaturing folded folding
1976.0,theoretical studies of enzymic reactions dielectric electrostatic and steric stabilization of the carbonium ion in the reaction of lysozyme,https://doi.org/10.1016/0022-2836(76)90311-9,Chemistry,substrate reaction electrostatic factors study enzyme surrounding carbonium enzymic lysozyme
1975.0,computer simulation of protein folding,https://doi.org/10.1038/253694a0,Chemistry,conformation protein succeeds minimisation thermalisation simulate trypsin renaturing folded folding
1976.0,theoretical studies of enzymic reactions dielectric electrostatic and steric stabilization of the carbonium ion in the reaction of lysozyme,https://doi.org/10.1016/0022-2836(76)90311-9,Chemistry,substrate reaction electrostatic factors study enzyme surrounding carbonium enzymic lysozyme
1986.0,cloning of the gene and cdna for mammalian  adrenergic receptor and homology with rhodopsin,https://doi.org/10.1038/321075a0,Chemistry,beta receptor receptors adenylate cyclase ar adrenergic binding erythrocyte pharmacologically
1986.0,cloning of the gene and cdna for mammalian  adrenergic receptor and homology with rhodopsin,https://doi.org/10.1038/321075a0,Chemistry,beta receptor receptors adenylate cyclase ar adrenergic binding erythrocyte pharmacologically
2000.0,structure of the 30s ribosomal subunit,https://doi.org/10.1038/35030006,Chemistry,ribosome 30s rna structural protein subunit structure information resolution data
2000.0,functional insights from the structure of the 30s ribosomal subunit and its interactions with antibiotics,https://doi.org/10.1038/35030019,Chemistry,30s subunit decoding codon process antibiotics translocation mrna called crystal
2000.0,the structural basis of ribosome activity in peptide bond synthesis,https://doi.org/10.1126/science.289.5481.920,Chemistry,rna a2486 l22 analogs unusual rrna exit peptide base ribosomal
2000.0,the complete atomic structure of the large ribosomal subunit at 2 4 a resolution,https://doi.org/10.1126/science.289.5481.905,Chemistry,subunit large proteins domains peptide ribosomal structure bond formation idiosyncratically
1994.0,green fluorescent protein as a marker for gene expression,https://doi.org/10.1126/science.8303295,Chemistry,gfp fluorescent expression protein prokaryotic eukaryotic victoria expressed complementary aequorea
1997.0,fluorescent indicators for ca2 based on green fluorescent proteins and calmodulin,https://doi.org/10.1038/42264,Chemistry,ca2 calmodulin gfp fret m13 fluorescent signals cyan microm cytosol
1994.0,wavelength mutations and posttranslational autoxidation of green fluorescent protein,https://doi.org/10.1073/pnas.91.26.12501,Chemistry,abstract
1996.0,crystal structure of the aequorea victoria green fluorescent protein,https://doi.org/10.1126/science.273.5280.1392,Chemistry,chromophore thr65 helix gfp protein fold emission gene tyr66 barrel
1974.0,adsorption of co on pd single crystal surfaces,https://doi.org/10.1016/0039-6028(74)90270-2,Chemistry,adsorption pd 111 adsorbed close surfaces particles 210 311 symmetrical
1974.0,adsorption of hydrogen on palladium single crystal surfaces,https://doi.org/10.1016/0039-6028(74)90060-0,Chemistry,pd 111 adsorption 110 kcal mole surface stepped coverages coverage
1974.0,adsorption of hydrogen on nickel single crystal surfaces,https://doi.org/10.1063/1.1680935,Chemistry,ni 111 desorption 100 110 flash ev leed loss adsorption
1976.0,adsorption of hydrogen on a pt 111 surface,https://doi.org/10.1016/0039-6028(76)90232-6,Chemistry,desorption adsorption thermal state spectra hydrogen mv pt bragg attributed
1977.0,chemisorption of co on the pt 111 surface,https://doi.org/10.1016/0039-6028(77)90052-8,Chemistry,adsorption temperature sites 12 13 energy disordering exhibits minimum coverage
1978.0,a molecular beam investigation of the catalytic oxidation of co on pd 111,https://doi.org/10.1063/1.436666,Chemistry,co adlayer reaction o2 coverages kcal activation mole changes rate
1971.0,catalyse de transformation des olefines par les complexes du tungstene ii telomerisation des olefines cycliques en presence d olefines acycliques,https://doi.org/10.1002/macp.1971.021410112,Chemistry,de wocl4 olefines olefine des une reaction groupements acyclique c4h9
1992.0,ring opening metathesis polymerization romp of norbornene by a group viii carbene complex in protic media,https://doi.org/10.1021/ja00036a053,Chemistry,metathesis complexes protic carbene solvents olefin catalysts ruthenium group metal
1990.0,synthesis of molybdenum imido alkylidene complexes and some reactions involving acyclic olefins,https://doi.org/10.1021/ja00166a023,Chemistry,sub bu mo nar dme cl ch cf yields angstrom
1980.0,proposed role of atp in protein breakdown conjugation of protein with multiple chains of the polypeptide of atp dependent proteolysis,https://doi.org/10.1073/pnas.77.4.1783,Chemistry,apf atp conjugates proteolytic lysozyme substrate dependent linkage covalent proteolysis
1980.0,atp dependent conjugation of reticulocyte proteins with the polypeptide required for protein degradation,https://doi.org/10.1073/pnas.77.3.1365,Chemistry,conjugates atp reticulocytes apf heat stable dependent conjugate deae dodecyl
1980.0,proposed role of atp in protein breakdown conjugation of protein with multiple chains of the polypeptide of atp dependent proteolysis,https://doi.org/10.1073/pnas.77.4.1783,Chemistry,apf atp conjugates proteolytic lysozyme substrate dependent linkage covalent proteolysis
1980.0,atp dependent conjugation of reticulocyte proteins with the polypeptide required for protein degradation,https://doi.org/10.1073/pnas.77.3.1365,Chemistry,conjugates atp reticulocytes apf heat stable dependent conjugate deae dodecyl
1980.0,proposed role of atp in protein breakdown conjugation of protein with multiple chains of the polypeptide of atp dependent proteolysis,https://doi.org/10.1073/pnas.77.4.1783,Chemistry,apf atp conjugates proteolytic lysozyme substrate dependent linkage covalent proteolysis
1998.0,the structure of the potassium channel molecular basis of k conduction and selectivity,https://doi.org/10.1126/science.280.5360.69,Chemistry,selectivity pore filter ions angstroms overcome channel electrostatic forces ion
1989.0,electrospray ionization for mass spectrometry of large biomolecules,https://doi.org/10.1126/science.2675315,Chemistry,ions electrospray large ionization spectra technique molecules 130 emerged biopolymers
1994.0,structure at 2 8 a resolution of f1 atpase from bovine heart mitochondria,https://doi.org/10.1038/370621a0,Chemistry,catalytic subunits beta alpha states structure subassembly mitochondrial interconversion instant
1957.0,the influence of some cations on an adenosine triphosphatase from peripheral nerves,https://doi.org/10.1016/0006-3002(57)90343-8,Chemistry,triphosphatase crab carcinus maenas leg shore submicroscopic nerves potassium calcium
1974.0,stratospheric sink for chlorofluoromethanes chlorine atomc atalysed destruction of ozone,https://doi.org/10.1038/249810a0,Chemistry,chlorofluoromethanes amounts steadily inert photodissociation chemically atmosphere ozone stratosphere reach
1970.0,the influence of nitrogen oxides on the atmospheric ozone content,https://doi.org/10.1002/qj.49709640815,Chemistry,ozone concentrations no2 stratosphere nitric importance al et production acid
1974.0,stratospheric sink for chlorofluoromethanes chlorine atomc atalysed destruction of ozone,https://doi.org/10.1038/249810a0,Chemistry,chlorofluoromethanes amounts steadily inert photodissociation chemically atmosphere ozone stratosphere reach
1977.0,nucleotide sequence of bacteriophage phi x174 dna,https://doi.org/10.1038/265687a0,Chemistry,genes sequence proteins dna 375 frames reading phi identifies termination
1982.0,oligonucleotide directed mutagenesis using m13 derived vectors an efficient and general procedure for the production of point mutations in any fragment of dna,https://doi.org/10.1093/nar/10.20.6487,Chemistry,dna stranded oligonucleotide closed double production cc molecules site efficiency
1978.0,the nucleotide sequence of bacteriophage x174,https://doi.org/10.1016/0022-2836(78)90346-7,Chemistry,sequence deduced sanger al et nucleotide dna method codes provisional
1988.0,primer directed enzymatic amplification of dna with a thermostable dna polymerase,https://doi.org/10.1126/science.2448875,Chemistry,amplified dna amplification procedure polymerase specificity reaction 10 thermostable aquaticus
1985.0,enzymatic amplification of beta globin genomic sequences and restriction site analysis for diagnosis of sickle cell anemia,https://doi.org/10.1126/science.2999980,Chemistry,beta globin genomic dna target sequences less determined diagnostic copies
1956.0,on the theory of oxidation reduction reactions involving electron transfer i,https://doi.org/10.1063/1.1742723,Chemistry,free energy intermediate ionic state charges electrostatic overlap transfer value
1976.0,two dimensional spectroscopy application to nuclear magnetic resonance,https://doi.org/10.1063/1.432450,Chemistry,applications spectroscopy magnetic inhomogenous elucidation diagrams extension possibilities basic numerous
1966.0,application of fourier transform spectroscopy to magnetic resonance,https://doi.org/10.1063/1.1719961,Chemistry,sensitivity time shorter width fourier method spectroscopy much spectrum resonance
1979.0,investigation of exchange processes by two dimensional nmr spectroscopy,https://doi.org/10.1063/1.438208,Chemistry,exchange relaxation processes intramolecular magnetization comprise inter investigation solids applications
1982.0,self splicing rna autoexcision and autocyclization of the ribosomal rna intervening sequence of tetrahymena,https://doi.org/10.1016/0092-8674(82)90414-7,Chemistry,ivs rrna rna exons guanosine splicing pre reactions rnp reform
1983.0,the rna moiety of ribonuclease p is the catalytic subunit of the enzyme,https://doi.org/10.1016/0092-8674(83)90117-4,Chemistry,rna mm mg2 moieties subunits species coli buffers m1 spermidine
1985.0,structure of the protein subunits in the photosynthetic reaction centre of rhodopseudomonas viridis at 3a resolution,https://doi.org/10.1038/318618a0,Chemistry,membrane structure crystallographic elucidated integral helices viridis rhodopseudomonas spanning description
1985.0,structure of the protein subunits in the photosynthetic reaction centre of rhodopseudomonas viridis at 3a resolution,https://doi.org/10.1038/318618a0,Chemistry,membrane structure crystallographic elucidated integral helices viridis rhodopseudomonas spanning description
1982.0,three dimensional crystals of a membrane protein complex the photosynthetic reaction centre from rhodopseudomonas viridis,https://doi.org/10.1016/0022-2836(82)90216-9,Chemistry,crystallized centres isolated reaction triol enantiomorph beyond sieve sulphate precipitation
1985.0,structure of the protein subunits in the photosynthetic reaction centre of rhodopseudomonas viridis at 3a resolution,https://doi.org/10.1038/318618a0,Chemistry,membrane structure crystallographic elucidated integral helices viridis rhodopseudomonas spanning description
1969.0,location of energy barriers i effect on the dynamics of reactions a bc,https://doi.org/10.1063/1.1672194,Chemistry,surface reagent energy vibration st sv ii seq barrier translation
1969.0,molecular beam reactive scattering apparatus with electron bombardment detector,https://doi.org/10.1063/1.1683809,Chemistry,ionizer pumped scattering differentially mounted chambers reactions detector trap ion
1970.0,combination rules for van der waals force constants,https://doi.org/10.1063/1.1674404,Chemistry,unlike body coefficients li rb cs rules na constants force
1972.0,crossed molecular beam study of f c2h4 c2d4,https://doi.org/10.1063/1.1677917,Chemistry,df reaction substitution abstraction c2d4 energy products c2d3 vibrationally c2h4
1972.0,intermolecular potentials from crossed beam differential elastic scattering measurements iv ar ar,https://doi.org/10.1063/1.1677399,Chemistry,ar wide potential results energy virial rainbow angels evaluate new
1969.0,molecular beam reactive scattering apparatus with electron bombardment detector,https://doi.org/10.1063/1.1683809,Chemistry,ionizer pumped scattering differentially mounted chambers reactions detector trap ion
1968.0,reconstruction of three dimensional structures from electron micrographs,https://doi.org/10.1038/217130a0,Chemistry,principles dimensional tail formulated objective reconstruction t4 images microscope bacteriophage
1952.0,a molecular orbital theory of reactivity in aromatic hydrocarbons,https://doi.org/10.1063/1.1700523,Chemistry,electrons chemical frontier highest aromatic hydrocarbons activation orbital density electron
1963.0,an extended huckel theory i hydrocarbons,https://doi.org/10.1063/1.1734456,Chemistry,overlap distributions energies charge also failures incorrect overemphasis predictable stressed
1977.0,a new method for sequencing dna,https://doi.org/10.1073/pnas.74.2.560,Chemistry,abstract
1977.0,dna sequencing with chain terminating inhibitors,https://doi.org/10.1073/pnas.74.12.5463,Chemistry,dna minus method plus terminating arabinonucleoside 1975 coulson 441 dideoxy
1977.0,labeling deoxyribonucleic acid to high specific activity in vitro by nick translation with dna polymerase i,https://doi.org/10.1016/0022-2836(77)90052-3,Chemistry,nick fragments cts dna min dnas translation regions restriction labeled
1954.0,uber triphenyl phosphin methylene als olefinbildende reagenzien i mitteil,https://doi.org/10.1002/cber.19540870919,Chemistry,der die und wird bindung triphenyl mit darin liegt ausgebildet
1961.0,Coupling of phosphorylation to electron and hydrogen transfer by a chemi-osmotic type of mechanism.,https://doi.org/10.1038/191144a0,Chemistry,chemi osmotic phosphorylation coupling transfer hydrogen mechanism type electron
1969.0,dynamical and statistical descriptions of n body systems,https://doi.org/10.1016/0031-8914(69)90270-5,Chemistry,de la espace en ou dans des et thermodynamique mecanique
1962.0,theory of polyhedral molecules i physical factorizations of the secular equation,https://doi.org/10.1063/1.1732849,Chemistry,polyhedral molecules atoms apex equatorial separations bnhn systematization neighbor factorizations
1962.0,boron hydrides lcao mo and resonance studies,https://doi.org/10.1063/1.1733113,Chemistry,b10h14 boron hydride lcao mo distributions distances charge unsymmetric b3h8
1962.0,theory of polyhedral molecules iii population analyses and reactivities for the carboranes,https://doi.org/10.1063/1.1732484,Chemistry,made icosahedron bipyramid trigonal pentagonal carboranes bn 2c2hn computed geometries
1961.0,coupling of phosphorylation to electron and hydrogen transfer by a chemi osmotic type of mechanism,https://doi.org/10.1038/191144a0,Chemistry,chemi osmotic phosphorylation coupling transfer hydrogen mechanism type electron
1966.0,specification of molecular chirality,https://doi.org/10.1002/anie.196603851,Chemistry,system chemical 1956 chiral configurations organic general redefined specifications notably
1961.0,the kinetics of formation of native ribonuclease during oxidation of the reduced polypeptide chain,https://doi.org/10.1073/pnas.47.9.1309,Chemistry,lag existed sela haber anfinsen white article enzymatic considerable reported
1959.0,the lyman bands of molecular hydrogen,https://doi.org/10.1139/p59-070,Chemistry,h2 ob lyman bv improving precise vibrational view constants rotational
